Time(milliseconds),Start Range (Miles),End Range (Miles),High Power (Boolean),Number of Pules (Multi-Pulse),width (degrees),Azimuth(Degrees),Elevation (Degrees)
21221.92025,0,200,1,1,3,1.25,108.75
21224.06752,0,200,1,1,3,1.25,111.5
21226.21479,0,200,1,12,3,1.25,114.25
21228.36207,0,200,1,1,3,1.25,117
21230.50934,0,200,1,1,3,1.25,119.75
21232.65661,0,200,1,26,3,1.25,122.5
21234.80388,0,200,1,1,3,1.25,125.25
21236.95116,0,200,1,22,3,1.25,128
21239.09843,0,200,1,1,3,1.25,130.75
21241.2457,0,200,1,1,3,1.25,133.5
21243.39297,0,200,1,16,3,1.25,136.25
21245.54024,0,200,1,1,3,1.25,139
21247.68752,0,200,1,1,3,1.25,141.75
21249.83479,0,200,1,1,3,1.25,144.5
21251.98206,0,200,1,1,3,1.25,147.25
21254.12933,0,200,1,25,3,1.25,150
21256.2766,0,200,1,1,3,1.25,152.75
21258.42388,0,200,1,11,3,1.25,155.5
21260.57115,0,200,1,1,3,1.25,158.25
21262.71842,0,200,1,1,3,1.25,161
21264.86569,0,200,1,12,3,1.25,163.75
21267.01297,0,200,1,7,3,1.25,166.5
21269.16024,0,200,1,1,3,1.25,169.25
21271.30751,0,200,1,23,3,1.25,172
21273.45478,0,200,1,31,3,1.25,174.75
21275.60205,0,200,1,1,3,1.25,177.5
21277.74933,0,200,1,27,3,1.25,180.25
21279.8966,0,200,1,1,3,1.25,183
21282.04387,0,200,1,1,3,1.25,185.75
21284.19114,0,200,1,28,3,1.25,188.5
21286.33841,0,200,1,1,3,1.25,191.25
21288.48569,0,200,1,1,3,1.25,194
21290.63296,0,200,1,1,3,1.25,196.75
21292.78023,0,200,1,1,3,1.25,199.5
21294.9275,0,200,1,1,3,1.25,202.25
21297.07478,0,200,1,14,3,1.25,205
21299.22205,0,200,1,1,3,1.25,207.75
21301.36932,0,200,1,1,3,1.25,210.5
21303.51659,0,200,1,2,3,1.25,213.25
21305.66386,0,200,1,1,3,1.25,216
21307.81114,0,200,1,1,3,1.25,218.75
21309.95841,0,200,1,32,3,1.25,221.5
21312.10568,0,200,1,16,3,1.25,224.25
21314.25295,0,200,1,20,3,1.25,227
21316.40023,0,200,1,1,3,1.25,229.75
21318.5475,0,200,1,1,3,1.25,232.5
21320.69477,0,200,1,1,3,1.25,235.25
21322.84204,0,200,1,1,3,1.25,238
21324.98931,0,200,1,1,3,1.25,240.75
21327.13659,0,200,1,21,3,1.25,243.5
21329.28386,0,200,1,1,3,1.25,246.25
21331.43113,0,200,1,1,3,1.25,249
21333.5784,0,200,1,15,3,1.25,251.75
21335.72567,0,200,1,13,3,1.25,254.5
21337.87295,0,200,1,1,3,1.25,257.25
21340.02022,0,200,1,1,3,1.25,260
21342.16749,0,200,1,1,3,1.25,262.75
21344.31476,0,200,1,1,3,1.25,265.5
21346.46204,0,200,1,1,3,1.25,268.25
21348.60931,0,200,1,1,3,1.25,271
21350.75658,0,200,1,1,3,1.25,273.75
21352.90385,0,200,1,8,3,1.25,276.5
21355.05112,0,200,1,19,3,1.25,279.25
21357.1984,0,200,1,1,3,1.25,282
21359.34567,0,200,1,1,3,1.25,284.75
21361.49294,0,200,1,1,3,1.25,287.5
21363.64021,0,200,1,1,3,1.25,290.25
21365.78748,0,200,1,1,3,1.25,293
21367.93476,0,200,1,1,3,1.25,295.75
21370.08203,0,200,1,1,3,1.25,298.5
21372.2293,0,200,1,1,3,1.25,301.25
21374.37657,0,200,1,1,3,1.25,304
21376.52385,0,200,1,22,3,1.25,306.75
21378.67112,0,200,1,10,3,1.25,309.5
21380.81839,0,200,1,1,3,1.25,312.25
21382.96566,0,200,1,1,3,1.25,315
21385.11293,0,200,1,1,3,1.25,317.75
21387.26021,0,200,1,1,3,1.25,320.5
21389.40748,0,200,1,20,3,1.25,323.25
21391.55475,0,200,1,1,3,1.25,326
21393.70202,0,200,1,26,3,1.25,328.75
21395.8493,0,200,1,2,3,1.25,331.5
21397.99657,0,200,1,1,3,1.25,334.25
21400.14384,0,200,1,1,3,1.25,337
21402.29111,0,200,1,1,3,1.25,339.75
21404.43838,0,200,1,1,3,1.25,342.5
21406.58566,0,200,1,1,3,1.25,345.25
21408.73293,0,200,1,27,3,1.25,348
21410.8802,0,200,1,1,3,1.25,350.75
21413.02747,0,200,1,1,3,1.25,353.5
21415.17474,0,200,1,27,3,1.25,356.25
21417.32202,0,200,1,1,3,1.25,359
21419.46929,0,200,1,1,3,1.25,1.75
21421.61656,0,200,1,1,3,1.25,4.5
21423.76383,0,200,1,1,3,1.25,7.25
21425.91111,0,200,1,26,3,1.25,10
21428.05838,0,200,1,1,3,1.25,12.75
21430.20565,0,200,1,1,3,1.25,15.5
21432.35292,0,200,1,1,3,1.25,18.25
21434.50019,0,200,1,1,3,1.25,21
21436.64747,0,200,1,1,3,1.25,23.75
21438.79474,0,200,1,1,3,1.25,26.5
21440.94201,0,200,1,1,3,1.25,29.25
21443.08928,0,200,1,1,3,1.25,32
21445.23655,0,200,1,1,3,1.25,34.75
21447.38383,0,200,1,1,3,1.25,37.5
21449.5311,0,200,1,23,3,1.25,40.25
21451.67837,0,200,1,1,3,1.25,43
21453.82564,0,200,1,1,3,1.25,45.75
21455.97292,0,200,1,1,3,1.25,48.5
21458.12019,0,200,1,1,3,1.25,51.25
21460.26746,0,200,1,1,3,1.25,54
21462.41473,0,200,1,1,3,1.25,56.75
21464.562,0,200,1,26,3,1.25,59.5
21466.70928,0,200,1,1,3,1.25,62.25
21468.85655,0,200,1,1,3,1.25,65
21471.00382,0,200,1,1,3,1.25,67.75
21473.15109,0,200,1,1,3,1.25,70.5
21475.29837,0,200,1,1,3,1.25,73.25
21477.44564,0,200,1,1,3,1.25,76
21479.59291,0,200,1,9,3,1.25,78.75
21481.74018,0,200,1,1,3,1.25,81.5
21483.88745,0,200,1,1,3,1.25,84.25
21486.03473,0,200,1,19,3,1.25,87
21488.182,0,200,1,5,3,1.25,89.75
21490.32927,0,200,1,1,3,1.25,92.5
21492.47654,0,200,1,1,3,1.25,95.25
21494.62381,0,200,1,17,3,1.25,98
21496.77109,0,200,1,1,3,1.25,100.75
21498.91836,0,200,1,1,3,1.25,103.5
21501.06563,0,200,1,1,3,1.25,106.25
21503.2129,0,200,1,10,3,1.25,109
21505.36018,0,200,1,10,3,1.25,111.75
21507.50745,0,200,1,1,3,1.25,114.5
21509.65472,0,200,1,1,3,1.25,117.25
21511.80199,0,200,1,4,3,1.25,120
21513.94926,0,200,1,1,3,1.25,122.75
21516.09654,0,200,1,1,3,1.25,125.5
21518.24381,0,200,1,13,3,1.25,128.25
21520.39108,0,200,1,5,3,1.25,131
21522.53835,0,200,1,1,3,1.25,133.75
21524.68563,0,200,1,1,3,1.25,136.5
21526.8329,0,200,1,27,3,1.25,139.25
21528.98017,0,200,1,1,3,1.25,142
21531.12744,0,200,1,1,3,1.25,144.75
21533.27471,0,200,1,1,3,1.25,147.5
21535.42199,0,200,1,1,3,1.25,150.25
21537.56926,0,200,1,1,3,1.25,153
21539.71653,0,200,1,1,3,1.25,155.75
21541.8638,0,200,1,14,3,1.25,158.5
21544.01107,0,200,1,14,3,1.25,161.25
21546.15835,0,200,1,22,3,1.25,164
21548.30562,0,200,1,1,3,1.25,166.75
21550.45289,0,200,1,1,3,1.25,169.5
21552.60016,0,200,1,1,3,1.25,172.25
21554.74744,0,200,1,1,3,1.25,175
21556.89471,0,200,1,11,3,1.25,177.75
21559.04198,0,200,1,1,3,1.25,180.5
21561.18925,0,200,1,1,3,1.25,183.25
21563.33652,0,200,1,1,3,1.25,186
21565.4838,0,200,1,22,3,1.25,188.75
21567.63107,0,200,1,1,3,1.25,191.5
21569.77834,0,200,1,1,3,1.25,194.25
21571.92561,0,200,1,1,3,1.25,197
21574.07288,0,200,1,7,3,1.25,199.75
21576.22016,0,200,1,19,3,1.25,202.5
21578.36743,0,200,1,1,3,1.25,205.25
21580.5147,0,200,1,1,3,1.25,208
21582.66197,0,200,1,6,3,1.25,210.75
21584.80925,0,200,1,25,3,1.25,213.5
21586.95652,0,200,1,25,3,1.25,216.25
21589.10379,0,200,1,1,3,1.25,219
21591.25106,0,200,1,1,3,1.25,221.75
21593.39833,0,200,1,3,3,1.25,224.5
21595.54561,0,200,1,10,3,1.25,227.25
21597.69288,0,200,1,1,3,1.25,230
21599.84015,0,200,1,1,3,1.25,232.75
21601.98742,0,200,1,1,3,1.25,235.5
21604.1347,0,200,1,1,3,1.25,238.25
21606.28197,0,200,1,1,3,1.25,241
21608.42924,0,200,1,1,3,1.25,243.75
21610.57651,0,200,1,1,3,1.25,246.5
21612.72378,0,200,1,19,3,1.25,249.25
21614.87106,0,200,1,1,3,1.25,252
21617.01833,0,200,1,1,3,1.25,254.75
21619.1656,0,200,1,6,3,1.25,257.5
21621.31287,0,200,1,22,3,1.25,260.25
21623.46014,0,200,1,2,3,1.25,263
21625.60742,0,200,1,1,3,1.25,265.75
21627.75469,0,200,1,1,3,1.25,268.5
21629.90196,0,200,1,1,3,1.25,271.25
21632.04923,0,200,1,1,3,1.25,274
21634.19651,0,200,1,1,3,1.25,276.75
21636.34378,0,200,1,24,3,1.25,279.5
21638.49105,0,200,1,1,3,1.25,282.25
21640.63832,0,200,1,29,3,1.25,285
21642.78559,0,200,1,28,3,1.25,287.75
21644.93287,0,200,1,1,3,1.25,290.5
21647.08014,0,200,1,1,3,1.25,293.25
21649.22741,0,200,1,1,3,1.25,296
21651.37468,0,200,1,1,3,1.25,298.75
21653.52195,0,200,1,23,3,1.25,301.5
21655.66923,0,200,1,1,3,1.25,304.25
21657.8165,0,200,1,1,3,1.25,307
21659.96377,0,200,1,1,3,1.25,309.75
21662.11104,0,200,1,1,3,1.25,312.5
21664.25832,0,200,1,1,3,1.25,315.25
21666.40559,0,200,1,6,3,1.25,318
21668.55286,0,200,1,1,3,1.25,320.75
21670.70013,0,200,1,1,3,1.25,323.5
21672.8474,0,200,1,24,3,1.25,326.25
21674.99468,0,200,1,1,3,1.25,329
21677.14195,0,200,1,1,3,1.25,331.75
21679.28922,0,200,1,1,3,1.25,334.5
21681.43649,0,200,1,6,3,1.25,337.25
21683.58377,0,200,1,26,3,1.25,340
21685.73104,0,200,1,1,3,1.25,342.75
21687.87831,0,200,1,11,3,1.25,345.5
21690.02558,0,200,1,1,3,1.25,348.25
21692.17285,0,200,1,1,3,1.25,351
21694.32013,0,200,1,14,3,1.25,353.75
21696.4674,0,200,1,1,3,1.25,356.5
21698.61467,0,200,1,1,3,1.25,359.25
21700.76194,0,200,1,8,3,1.25,2
21702.90921,0,200,1,27,3,1.25,4.75
21705.05649,0,200,1,1,3,1.25,7.5
21707.20376,0,200,1,1,3,1.25,10.25
21709.35103,0,200,1,1,3,1.25,13
21711.4983,0,200,1,14,3,1.25,15.75
21713.64558,0,200,1,32,3,1.25,18.5
21715.79285,0,200,1,27,3,1.25,21.25
21717.94012,0,200,1,1,3,1.25,24
21720.08739,0,200,1,15,3,1.25,26.75
21722.23466,0,200,1,1,3,1.25,29.5
21724.38194,0,200,1,1,3,1.25,32.25
21726.52921,0,200,1,1,3,1.25,35
21728.67648,0,200,1,11,3,1.25,37.75
21730.82375,0,200,1,1,3,1.25,40.5
21732.97102,0,200,1,1,3,1.25,43.25
21735.1183,0,200,1,1,3,1.25,46
21737.26557,0,200,1,26,3,1.25,48.75
21739.41284,0,200,1,1,3,1.25,51.5
21741.56011,0,200,1,1,3,1.25,54.25
21743.70739,0,200,1,27,3,1.25,57
21745.85466,0,200,1,1,3,1.25,59.75
21748.00193,0,200,1,3,3,1.25,62.5
21750.1492,0,200,1,1,3,1.25,65.25
21752.29647,0,200,1,1,3,1.25,68
21754.44375,0,200,1,1,3,1.25,70.75
21756.59102,0,200,1,1,3,1.25,73.5
21758.73829,0,200,1,30,3,1.25,76.25
21760.88556,0,200,1,1,3,1.25,79
21763.03284,0,200,1,1,3,1.25,81.75
21765.18011,0,200,1,1,3,1.25,84.5
21767.32738,0,200,1,1,3,1.25,87.25
21769.47465,0,200,1,1,3,1.25,90
21771.62192,0,200,1,1,3,1.25,92.75
21773.7692,0,200,1,1,3,1.25,95.5
21775.91647,0,200,1,1,3,1.25,98.25
21778.06374,0,200,1,1,3,1.25,101
21780.21101,0,200,1,1,3,1.25,103.75
21782.35828,0,200,1,9,3,1.25,106.5
21784.50556,0,200,1,7,3,1.25,109.25
21786.65283,0,200,1,1,3,1.25,112
21788.8001,0,200,1,1,3,1.25,114.75
21790.94737,0,200,1,1,3,1.25,117.5
21793.09465,0,200,1,21,3,1.25,120.25
21795.24192,0,200,1,1,3,1.25,123
21797.38919,0,200,1,30,3,1.25,125.75
21799.53646,0,200,1,1,3,1.25,128.5
21801.68373,0,200,1,1,3,1.25,131.25
21803.83101,0,200,1,1,3,1.25,134
21805.97828,0,200,1,32,3,1.25,136.75
21808.12555,0,200,1,4,3,1.25,139.5
21810.27282,0,200,1,1,3,1.25,142.25
21812.42009,0,200,1,1,3,1.25,145
21814.56737,0,200,1,1,3,1.25,147.75
21816.71464,0,200,1,1,3,1.25,150.5
21818.86191,0,200,1,19,3,1.25,153.25
21821.00918,0,200,1,1,3,1.25,156
21823.15646,0,200,1,1,3,1.25,158.75
21825.30373,0,200,1,11,3,1.25,161.5
21827.451,0,200,1,9,3,1.25,164.25
21829.59827,0,200,1,1,3,1.25,167
21831.74554,0,200,1,3,3,1.25,169.75
21833.89282,0,200,1,28,3,1.25,172.5
21836.04009,0,200,1,1,3,1.25,175.25
21838.18736,0,200,1,1,3,1.25,178
21840.33463,0,200,1,1,3,1.25,180.75
21842.48191,0,200,1,1,3,1.25,183.5
21844.62918,0,200,1,1,3,1.25,186.25
21846.77645,0,200,1,1,3,1.25,189
21848.92372,0,200,1,1,3,1.25,191.75
21851.07099,0,200,1,1,3,1.25,194.5
21853.21827,0,200,1,1,3,1.25,197.25
21855.36554,0,200,1,1,3,1.25,200
21857.51281,0,200,1,1,3,1.25,202.75
21859.66008,0,200,1,1,3,1.25,205.5
21861.80735,0,200,1,1,3,1.25,208.25
21863.95463,0,200,1,6,3,1.25,211
21866.1019,0,200,1,21,3,1.25,213.75
21868.24917,0,200,1,1,3,1.25,216.5
21870.39644,0,200,1,1,3,1.25,219.25
21872.54372,0,200,1,5,3,1.25,222
21874.69099,0,200,1,1,3,1.25,224.75
21876.83826,0,200,1,21,3,1.25,227.5
21878.98553,0,200,1,1,3,1.25,230.25
21881.1328,0,200,1,21,3,1.25,233
21883.28008,0,200,1,1,3,1.25,235.75
21885.42735,0,200,1,1,3,1.25,238.5
21887.57462,0,200,1,1,3,1.25,241.25
21889.72189,0,200,1,1,3,1.25,244
21891.86917,0,200,1,6,3,1.25,246.75
21894.01644,0,200,1,1,3,1.25,249.5
21896.16371,0,200,1,25,3,1.25,252.25
21898.31098,0,200,1,24,3,1.25,255
21900.45825,0,200,1,32,3,1.25,257.75
21902.60553,0,200,1,1,3,1.25,260.5
21904.7528,0,200,1,1,3,1.25,263.25
21906.90007,0,200,1,1,3,1.25,266
21909.04734,0,200,1,1,3,1.25,268.75
21911.19461,0,200,1,2,3,1.25,271.5
21913.34189,0,200,1,1,3,1.25,274.25
21915.48916,0,200,1,24,3,1.25,277
21917.63643,0,200,1,1,3,1.25,279.75
21919.7837,0,200,1,23,3,1.25,282.5
21921.93098,0,200,1,1,3,1.25,285.25
21924.07825,0,200,1,10,3,1.25,288
21926.22552,0,200,1,9,3,1.25,290.75
21928.37279,0,200,1,2,3,1.25,293.5
21930.52006,0,200,1,2,3,1.25,296.25
21932.66734,0,200,1,1,3,1.25,299
21934.81461,0,200,1,1,3,1.25,301.75
21936.96188,0,200,1,1,3,1.25,304.5
21939.10915,0,200,1,32,3,1.25,307.25
21941.25642,0,200,1,29,3,1.25,310
21943.4037,0,200,1,1,3,1.25,312.75
21945.55097,0,200,1,1,3,1.25,315.5
21947.69824,0,200,1,22,3,1.25,318.25
21949.84551,0,200,1,1,3,1.25,321
21951.99279,0,200,1,1,3,1.25,323.75
21954.14006,0,200,1,12,3,1.25,326.5
21956.28733,0,200,1,23,3,1.25,329.25
21958.4346,0,200,1,1,3,1.25,332
21960.58187,0,200,1,1,3,1.25,334.75
21962.72915,0,200,1,1,3,1.25,337.5
21964.87642,0,200,1,1,3,1.25,340.25
21967.02369,0,200,1,1,3,1.25,343
21969.17096,0,200,1,1,3,1.25,345.75
21971.31824,0,200,1,1,3,1.25,348.5
21973.46551,0,200,1,1,3,1.25,351.25
21975.61278,0,200,1,5,3,1.25,354
21977.76005,0,200,1,27,3,1.25,356.75
21979.90732,0,200,1,1,3,1.25,359.5
21982.0546,0,200,1,1,3,1.25,2.25
21984.20187,0,200,1,1,3,1.25,5
21986.34914,0,200,1,1,3,1.25,7.75
21988.49641,0,200,1,1,3,1.25,10.5
21990.64368,0,200,1,26,3,1.25,13.25
21992.79096,0,200,1,1,3,1.25,16
21994.93823,0,200,1,32,3,1.25,18.75
21997.0855,0,200,1,1,3,1.25,21.5
21999.23277,0,200,1,3,3,1.25,24.25
22001.38005,0,200,1,1,3,1.25,27
22003.52732,0,200,1,1,3,1.25,29.75
22005.67459,0,200,1,1,3,1.25,32.5
22007.82186,0,200,1,28,3,1.25,35.25
22009.96913,0,200,1,1,3,1.25,38
22012.11641,0,200,1,31,3,1.25,40.75
22014.26368,0,200,1,1,3,1.25,43.5
22016.41095,0,200,1,1,3,1.25,46.25
22018.55822,0,200,1,1,3,1.25,49
22020.70549,0,200,1,1,3,1.25,51.75
22022.85277,0,200,1,1,3,1.25,54.5
22025.00004,0,200,1,1,3,1.25,57.25
22027.14731,0,200,1,1,3,1.25,60
22029.29458,0,200,1,4,3,1.25,62.75
22031.44186,0,200,1,18,3,1.25,65.5
22033.58913,0,200,1,1,3,1.25,68.25
22035.7364,0,200,1,1,3,1.25,71
22037.88367,0,200,1,1,3,1.25,73.75
22040.03094,0,200,1,14,3,1.25,76.5
22042.17822,0,200,1,29,3,1.25,79.25
22044.32549,0,200,1,1,3,1.25,82
22046.47276,0,200,1,1,3,1.25,84.75
22048.62003,0,200,1,10,3,1.25,87.5
22050.76731,0,200,1,1,3,1.25,90.25
22052.91458,0,200,1,27,3,1.25,93
22055.06185,0,200,1,24,3,1.25,95.75
22057.20912,0,200,1,1,3,1.25,98.5
22059.35639,0,200,1,1,3,1.25,101.25
22061.50367,0,200,1,1,3,1.25,104
22063.65094,0,200,1,15,3,1.25,106.75
22065.79821,0,200,1,1,3,1.25,109.5
22067.94548,0,200,1,20,3,1.25,112.25
22070.09275,0,200,1,6,3,1.25,115
22072.24003,0,200,1,1,3,1.25,117.75
22074.3873,0,200,1,1,3,1.25,120.5
22076.53457,0,200,1,24,3,1.25,123.25
22078.68184,0,200,1,1,3,1.25,126
22080.82912,0,200,1,11,3,1.25,128.75
22082.97639,0,200,1,7,3,1.25,131.5
22085.12366,0,200,1,1,3,1.25,134.25
22087.27093,0,200,1,22,3,1.25,137
22089.4182,0,200,1,1,3,1.25,139.75
22091.56548,0,200,1,1,3,1.25,142.5
22093.71275,0,200,1,1,3,1.25,145.25
22095.86002,0,200,1,1,3,1.25,148
22098.00729,0,200,1,1,3,1.25,150.75
22100.15456,0,200,1,8,3,1.25,153.5
22102.30184,0,200,1,1,3,1.25,156.25
22104.44911,0,200,1,1,3,1.25,159
22106.59638,0,200,1,6,3,1.25,161.75
22108.74365,0,200,1,22,3,1.25,164.5
22110.89093,0,200,1,1,3,1.25,167.25
22113.0382,0,200,1,1,3,1.25,170
22115.18547,0,200,1,1,3,1.25,172.75
22117.33274,0,200,1,1,3,1.25,175.5
22119.48001,0,200,1,1,3,1.25,178.25
22121.62729,0,200,1,1,3,1.25,181
22123.77456,0,200,1,1,3,1.25,183.75
22125.92183,0,200,1,29,3,1.25,186.5
22128.0691,0,200,1,1,3,1.25,189.25
22130.21638,0,200,1,1,3,1.25,192
22132.36365,0,200,1,32,3,1.25,194.75
22134.51092,0,200,1,2,3,1.25,197.5
22136.65819,0,200,1,1,3,1.25,200.25
22138.80546,0,200,1,1,3,1.25,203
22140.95274,0,200,1,19,3,1.25,205.75
22143.10001,0,200,1,18,3,1.25,208.5
22145.24728,0,200,1,2,3,1.25,211.25
22147.39455,0,200,1,17,3,1.25,214
22149.54182,0,200,1,17,3,1.25,216.75
22151.6891,0,200,1,1,3,1.25,219.5
22153.83637,0,200,1,2,3,1.25,222.25
22155.98364,0,200,1,1,3,1.25,225
22158.13091,0,200,1,26,3,1.25,227.75
22160.27819,0,200,1,31,3,1.25,230.5
22162.42546,0,200,1,14,3,1.25,233.25
22164.57273,0,200,1,1,3,1.25,236
22166.72,0,200,1,1,3,1.25,238.75
22168.86727,0,200,1,1,3,1.25,241.5
22171.01455,0,200,1,12,3,1.25,244.25
22173.16182,0,200,1,15,3,1.25,247
22175.30909,0,200,1,1,3,1.25,249.75
22177.45636,0,200,1,10,3,1.25,252.5
22179.60363,0,200,1,1,3,1.25,255.25
22181.75091,0,200,1,8,3,1.25,258
22183.89818,0,200,1,1,3,1.25,260.75
22186.04545,0,200,1,1,3,1.25,263.5
22188.19272,0,200,1,1,3,1.25,266.25
22190.34,0,200,1,1,3,1.25,269
22192.48727,0,200,1,1,3,1.25,271.75
22194.63454,0,200,1,1,3,1.25,274.5
22196.78181,0,200,1,1,3,1.25,277.25
22198.92908,0,200,1,10,3,1.25,280
22201.07636,0,200,1,1,3,1.25,282.75
22203.22363,0,200,1,1,3,1.25,285.5
22205.3709,0,200,1,1,3,1.25,288.25
22207.51817,0,200,1,20,3,1.25,291
22209.66545,0,200,1,16,3,1.25,293.75
22211.81272,0,200,1,1,3,1.25,296.5
22213.95999,0,200,1,27,3,1.25,299.25
22216.10726,0,200,1,1,3,1.25,302
22218.25453,0,200,1,8,3,1.25,304.75
22220.40181,0,200,1,1,3,1.25,307.5
22222.54908,0,200,1,1,3,1.25,310.25
22224.69635,0,200,1,1,3,1.25,313
22226.84362,0,200,1,1,3,1.25,315.75
22228.99089,0,200,1,1,3,1.25,318.5
22231.13817,0,200,1,1,3,1.25,321.25
22233.28544,0,200,1,18,3,1.25,324
22235.43271,0,200,1,1,3,1.25,326.75
22237.57998,0,200,1,14,3,1.25,329.5
22239.72726,0,200,1,1,3,1.25,332.25
22241.87453,0,200,1,1,3,1.25,335
22244.0218,0,200,1,1,3,1.25,337.75
22246.16907,0,200,1,1,3,1.25,340.5
22248.31634,0,200,1,13,3,1.25,343.25
22250.46362,0,200,1,1,3,1.25,346
22252.61089,0,200,1,1,3,1.25,348.75
22254.75816,0,200,1,27,3,1.25,351.5
22256.90543,0,200,1,1,3,1.25,354.25
22259.05271,0,200,1,1,3,1.25,357
22261.19998,0,200,1,16,3,1.25,359.75
22263.34725,0,200,1,1,3,1.25,2.5
22265.49452,0,200,1,1,3,1.25,5.25
22267.64179,0,200,1,11,3,1.25,8
22269.78907,0,200,1,1,3,1.25,10.75
22271.93634,0,200,1,1,3,1.25,13.5
22274.08361,0,200,1,31,3,1.25,16.25
22276.23088,0,200,1,29,3,1.25,19
22278.37815,0,200,1,1,3,1.25,21.75
22280.52543,0,200,1,14,3,1.25,24.5
22282.6727,0,200,1,1,3,1.25,27.25
22284.81997,0,200,1,1,3,1.25,30
22286.96724,0,200,1,1,3,1.25,32.75
22289.11452,0,200,1,14,3,1.25,35.5
22291.26179,0,200,1,2,3,1.25,38.25
22293.40906,0,200,1,13,3,1.25,41
22295.55633,0,200,1,7,3,1.25,43.75
22297.7036,0,200,1,1,3,1.25,46.5
22299.85088,0,200,1,1,3,1.25,49.25
22301.99815,0,200,1,1,3,1.25,52
22304.14542,0,200,1,1,3,1.25,54.75
22306.29269,0,200,1,1,3,1.25,57.5
22308.43996,0,200,1,1,3,1.25,60.25
22310.58724,0,200,1,24,3,1.25,63
22312.73451,0,200,1,1,3,1.25,65.75
22314.88178,0,200,1,1,3,1.25,68.5
22317.02905,0,200,1,19,3,1.25,71.25
22319.17633,0,200,1,1,3,1.25,74
22321.3236,0,200,1,1,3,1.25,76.75
22323.47087,0,200,1,1,3,1.25,79.5
22325.61814,0,200,1,1,3,1.25,82.25
22327.76541,0,200,1,1,3,1.25,85
22329.91269,0,200,1,1,3,1.25,87.75
22332.05996,0,200,1,23,3,1.25,90.5
22334.20723,0,200,1,8,3,1.25,93.25
22336.3545,0,200,1,1,3,1.25,96
22338.50178,0,200,1,27,3,1.25,98.75
22340.64905,0,200,1,1,3,1.25,101.5
22342.79632,0,200,1,1,3,1.25,104.25
22344.94359,0,200,1,1,3,1.25,107
22347.09086,0,200,1,20,3,1.25,109.75
22349.23814,0,200,1,1,3,1.25,112.5
22351.38541,0,200,1,23,3,1.25,115.25
22353.53268,0,200,1,1,3,1.25,118
22355.67995,0,200,1,1,3,1.25,120.75
22357.82722,0,200,1,1,3,1.25,123.5
22359.9745,0,200,1,23,3,1.25,126.25
22362.12177,0,200,1,1,3,1.25,129
22364.26904,0,200,1,14,3,1.25,131.75
22366.41631,0,200,1,2,3,1.25,134.5
22368.56359,0,200,1,1,3,1.25,137.25
22370.71086,0,200,1,1,3,1.25,140
22372.85813,0,200,1,21,3,1.25,142.75
22375.0054,0,200,1,26,3,1.25,145.5
22377.15267,0,200,1,1,3,1.25,148.25
22379.29995,0,200,1,24,3,1.25,151
22381.44722,0,200,1,1,3,1.25,153.75
22383.59449,0,200,1,31,3,1.25,156.5
22385.74176,0,200,1,1,3,1.25,159.25
22387.88903,0,200,1,1,3,1.25,162
22390.03631,0,200,1,1,3,1.25,164.75
22392.18358,0,200,1,1,3,1.25,167.5
22394.33085,0,200,1,1,3,1.25,170.25
22396.47812,0,200,1,1,3,1.25,173
22398.6254,0,200,1,1,3,1.25,175.75
22400.77267,0,200,1,1,3,1.25,178.5
22402.91994,0,200,1,29,3,1.25,181.25
22405.06721,0,200,1,1,3,1.25,184
22407.21448,0,200,1,1,3,1.25,186.75
22409.36176,0,200,1,1,3,1.25,189.5
22411.50903,0,200,1,1,3,1.25,192.25
22413.6563,0,200,1,1,3,1.25,195
22415.80357,0,200,1,1,3,1.25,197.75
22417.95085,0,200,1,1,3,1.25,200.5
22420.09812,0,200,1,1,3,1.25,203.25
22422.24539,0,200,1,1,3,1.25,206
22424.39266,0,200,1,1,3,1.25,208.75
22426.53993,0,200,1,8,3,1.25,211.5
22428.68721,0,200,1,18,3,1.25,214.25
22430.83448,0,200,1,13,3,1.25,217
22432.98175,0,200,1,1,3,1.25,219.75
22435.12902,0,200,1,1,3,1.25,222.5
22437.27629,0,200,1,1,3,1.25,225.25
22439.42357,0,200,1,1,3,1.25,228
22441.57084,0,200,1,1,3,1.25,230.75
22443.71811,0,200,1,1,3,1.25,233.5
22445.86538,0,200,1,1,3,1.25,236.25
22448.01266,0,200,1,1,3,1.25,239
22450.15993,0,200,1,1,3,1.25,241.75
22452.3072,0,200,1,15,3,1.25,244.5
22454.45447,0,200,1,32,3,1.25,247.25
22456.60174,0,200,1,12,3,1.25,250
22458.74902,0,200,1,1,3,1.25,252.75
22460.89629,0,200,1,27,3,1.25,255.5
22463.04356,0,200,1,1,3,1.25,258.25
22465.19083,0,200,1,1,3,1.25,261
22467.3381,0,200,1,28,3,1.25,263.75
22469.48538,0,200,1,1,3,1.25,266.5
22471.63265,0,200,1,1,3,1.25,269.25
22473.77992,0,200,1,1,3,1.25,272
22475.92719,0,200,1,1,3,1.25,274.75
22478.07447,0,200,1,1,3,1.25,277.5
22480.22174,0,200,1,1,3,1.25,280.25
22482.36901,0,200,1,1,3,1.25,283
22484.51628,0,200,1,7,3,1.25,285.75
22486.66355,0,200,1,1,3,1.25,288.5
22488.81083,0,200,1,28,3,1.25,291.25
22490.9581,0,200,1,14,3,1.25,294
